Tiktok ID,TikTok_Video_ID,Hashtag_Seed,Author,Caption,Hashtags,Like_Count,Comment_Count,Share_Count,Upload_Date,URL,,,,,,,,,,
TT0051,7524696260276718878,viralkbeauty,korea_grandma,"243.2K Likes, 2239 Comments. TikTok video from Korea_grandma (@korea_grandma): “Me and my fan — always a package deal. 😎💨 My all skincare products : @reiireii.official  #morningroutine #routine #nightroutine #glowup #tiktokviral #kbeauty #trending #routines #korean #koreatrip #life #fyp #foryourpage #koreanskin #summer”. routine. 오리지널 사운드 - Korea_grandma.","foryourpage,fyp,glowup,kbeauty,korean,koreanskin,koreatrip,life,morningroutine,nightroutine,routine,routines,summer,tiktokviral,trending",243200,2239,20300,,https://www.tiktok.com/@korea_grandma/video/7524696260276718878,,,,,,,,,,
TT0052,7510591974773214482,viralkbeauty,chxrry.glowy,"264.1K Likes, 682 Comments. TikTok video from CHxRyGLOW🫧 | Kbeauty (@chxrry.glowy): “#mixsoon #collagencleansingbalm #koreanskincare #glassskin #skincareroutine #amazon #oliveyoungglobal @mixsoon_us”. mixsoon. FUNK MI CAMINO - Sayfalse & Junior RCE.","amazon,collagencleansingbalm,glassskin,koreanskincare,mixsoon,oliveyoungglobal,skincareroutine",264100,682,6540,,https://www.tiktok.com/@chxrry.glowy/video/7510591974773214482,,,,,,,,,,
TT0053,7497250282301050134,viralkbeauty,jasminnlily_,"130.4K Likes, 833 Comments. TikTok video from Jasmin (@jasminnlily_): “Aprovecha los descuentos en productos de cuidado de la piel de @STYLEKOREAN hasta el 4/30. No te lo pierdas. #pinkskincare #kbeauty”.","kbeauty,medicube,pinkskincare,skincare,skincareroutine,stylekorean10thanniversary",130400,833,8693,,https://www.tiktok.com/@jasminnlily_/video/7497250282301050134,,,,,,,,,,
TT0054,7468227970629438725,viralkbeauty,lynnekikie,"32.1K Likes, 108 Comments. TikTok video from lynnekikie (@lynnekikie): “Finally tried this viral essence and i must say i understand the hype…currently my favorite essence from @Mixsoon US Official  #mixsoon #koreanskincare #glassskin #skintok #kbeautytok #mixsoonbeanessence #veganmucin #snailmucin #kbeautyaddict #lynnekikie”. mixsoon bean essence. original sound - anniedagranny.","glassskin,kbeautyaddict,kbeautytok,koreanskincare,lynnekikie,mixsoon,mixsoonbeanessence,skintok,snailmucin,veganmucin",32100,108,645,,https://www.tiktok.com/@lynnekikie/video/7468227970629438725,,,,,,,,,,
TT0055,7426098174059760939,viralkbeauty,yurileeeee,"42.3K Likes, 723 Comments. TikTok video from Skinfluencer (@yurileeeee): “Discover the latest skincare product trending in Korea 🇰🇷 that everyone is talking about! Explore the benefits of rejuvenex cream and pdrn eye drops. #rejuran #korean #skincare #viral #pdrn #salmondna”.","korean,pdrn,rejuran,salmon,salmondna,viral,viralinkorea,viralskincare,whatstrending",42300,723,9261,,https://www.tiktok.com/@yurileeeee/video/7426098174059760939,,,,,,,,,,
TT0056,7530766749961063693,viralkbeauty,msmombinh,"363.6K Likes, 2838 Comments. TikTok video from ItsMeB (@msmombinh): “Discover must-have Korean skincare products for exfoliating dry skin and achieving glass skin. Find out why they sell out fast! #tiktokshopbacktoschool #skincaretiktok”.","deadskin,dryskin,exfoliate,exfoliation,glassskin,glassskinroutine,koreanskincare,serum,skincaretiktok,tiktokshopbacktoschool,tiktokshopcreatorpick",363600,2838,19200,,https://www.tiktok.com/@msmombinh/video/7530766749961063693,,,,,,,,,,
TT0057,7550750693125098774,viralkbeauty,e11afranc1s,"91 Likes, TikTok video from 𝔢𝔩𝔩𝔰 ➳❥ (@e11afranc1s): “um hopefully these TikTok hyped products actually work x #fyp #koreanskincare #kbeauty #skincaretok”. Rate my new 
skincare routine Predador de Perereca - BLOW RECORDS & Mc Jhey.","fyp,kbeauty,koreanskincare,skincaretok",91,8,2,,https://www.tiktok.com/@e11afranc1s/video/7550750693125098774,,,,,,,,,,
TT0058,7551438534037523734,viralkbeauty,lovelymiri05,"115 Likes, TikTok video from miriana ౨ৎ (@lovelymiri05): “love this shade 🎀🩰🌸🐰 use my discount code MIRIANAG05 to save extra money on @YesStyle 💌  *pr/suppliedby @YesStyleInfluencers 💕  #yesstylebeautyreview #yesstyle #yesstyleinfluencers #kbeauty #kbeautymakeup”. som original - ✩.","kbeauty,kbeautymakeup,yesstyle,yesstylebeautyreview,yesstyleinfluencers",115,11,7,,https://www.tiktok.com/@lovelymiri05/video/7551438534037523734,,,,,,,,,,
TT0059,7216073280145378561,viralkbeauty,just__koko0,"42.7K Likes, 131 Comments. TikTok video from KOKO (@just__koko0): “Viral products ✨ >>> @YesStyle use my code KOKO918 🫶🏻 #koreanskincareroutine #skincareproducts #skin #korean #skincarejunkie #skincarecommunity #skincaretips #skincare101 #cosrx #skincareroutine #beautyofjoseon #skincareinfluencer #trending #foryoupage #skintok #beauty #glowingskin #wonyoung #snailmucin #snailcream #beautyofjoseon #sunscreenboj #axisy #soonjung2xbarriercream @COSRX Official @Beauty of Joseon @AXIS-Y @etudeofficial”. VIRAL KOREAN SKINCARE PRODUCTS  | BENEFITS
- Repairing damaged skin 
- Improving skin elasticity 
- Maintaining hydration 
 | BENEFITS
- Deeply moisturizes
- Help repair and soothe irritated skin 
- None greasy or heavy  | ...collide - EX7STENCE™.","axisy,beauty,beautyofjoseon,cosrx,foryoupage,glowingskin,korean,koreanskincareroutine,skin,skincare101,skincarecommunity,skincareinfluencer,skincarejunkie,skincareproducts,skincareroutine,skincaretips,skintok,snailcream,snailmucin,soonjung2xbarriercream,sunscreenboj,trending,wonyoung",42700,131,731,,https://www.tiktok.com/@just__koko0/video/7216073280145378561,,,,,,,,,,
TT0060,7549809718538079495,viralkbeauty,lucyliangg,"1022 Likes, TikTok video from ig: lucyliang_ (@lucyliangg): “Discover the secrets of Korean skincare with our essential guide to K-beauty. Unveil your best skin today! #skincare #koreanskincare #kbeauty”.","kbeauty,koreanskincare,skincare,trending,viral",1022,10,46,,https://www.tiktok.com/@lucyliangg/video/7549809718538079495,,,,,,,,,,
TT0061,7199694282943450373,viralkbeauty,likeskin,"77.5K Likes, 203 Comments. TikTok video from Likeskin I K-Beauty Shop (@likeskin): “viral k-beauty products that are worth the money 🍧🫧 #kbeauty #skincaresecrets #viralskincare”. ✨viral✨ k-beauty products that are worth the money | 💰☺️💘✨🍧🫧original sound - ice spice.","kbeauty,skincaresecrets,viralskincare",77500,203,1442,,https://www.tiktok.com/@likeskin/video/7199694282943450373,,,,,,,,,,
TT0062,7535099967006985502,viralkbeauty,lovly_seo,"253.6K Likes, 1960 Comments. TikTok video from lovly_seo (@lovly_seo): “Discover the benefits of Aplin Pink Tea Tree for acne-prone skin. Transform your skincare routine with K-beauty essentials. #aplin #acneskin #skincareroutine”.","acneskin,aplin,aplinpinkteatree,kbeauty,skincareroutine",253600,1960,21200,,https://www.tiktok.com/@lovly_seo/video/7535099967006985502,,,,,,,,,,
TT0063,7550194043481787703,viralkbeauty,jazmine_candle,"34 Likes, TikTok video from Jazmine _candle❤️ (@jazmine_candle): “#foryourpage #viralvideos #koreanskincare #tiktokshopfinds #beauty”. original sound - Jazmine _candle❤️.","beauty,foryourpage,koreanskincare,tiktokshopfinds,viralvideos",34,8,Share,,https://www.tiktok.com/@jazmine_candle/video/7550194043481787703,,,,,,,,,,
TT0064,7336940353565510918,viralkbeauty,riinnette,"1.2M Likes, 2720 Comments. TikTok video from yasha ♨︎ (@riinnette): “Explore the genius mind of Choi Bomin in the hit K-drama Shadow Beauty. Dive into the world of smart characters and intense drama with this must-watch show. #ShadowBeauty #KimHoin #KDrama #GeniusCharacter”.","edit,fyp,kdrama,kdramaedit,kimhoin,kimhoinedit,riineette,shadowbeauty,shadowbeautykdrama,videostar,viral",1200000,2720,15800,,https://www.tiktok.com/@riinnette/video/7336940353565510918,,,,,,,,,,
TT0065,7507064700543175966,viralkbeauty,lucyskbeauty,"182 Likes, 20 Comments. TikTok video from Lucy’s K-Beauty Shop (@lucyskbeauty): “Mira cómo empaco un pedido de K-Beauty en 30 segundos para hacer crecer mi pequeño negocio. #kbeauty #kbeautyskincare #koreanskincare #smallbusiness”.","kbeauty,kbeautyskincare,korean,koreanskincare,smallbusiness,teamwork,viral",182,20,11,,https://www.tiktok.com/@lucyskbeauty/video/7507064700543175966,,,,,,,,,,
TT0066,7493119333468507415,viralkbeauty,emzyagnes,"19.8K Likes, 218 Comments. TikTok video from ✧Emma✧ (@emzyagnes): “Descubre cómo el té anti bloat puede mejorar tu salud digestiva. ¡Observa mi experiencia! #food #weightloss #debloat #healthy #vlog”.","bodytea,dailyvlog,debloat,debloating,food,foodology,fyp,glow,glowup,healthy,kbeauty,korea,korean,kskincare,kskincareproducts,minivlog,mukbang,pr,product,review,skinny,slim,videodiary,viral,vlog,vlogs,weightloss",19800,218,789,,https://www.tiktok.com/@emzyagnes/video/7493119333468507415,,,,,,,,,,
TT0067,7444262352758918432,viralkbeauty,skincupid,"9855 Likes, 57 Comments. TikTok video from Skin Cupid (@skincupid): “Discover the best-selling Korean skincare products that are loved in Korea. Find your next holy grail now! #popularskincare #kbeautyfaves #koreanskincare”.","kbeautyfaves,koreanskincare,koreanskincareroutine,popularskincare,skincarekorean,viralkbeauty,viralskincare",9855,57,687,,https://www.tiktok.com/@skincupid/video/7444262352758918432,,,,,,,,,,
TT0068,7415019908179791147,viralkbeauty,._dollyiaaa,"2730 Likes, 89 Comments. TikTok video from skylar ౨ৎ (@._dollyiaaa): “This store is so cutie @Toktokbeauty // #toktokbeauty #kbeauty #bayarea #jbeauty #fyp #fypp #fypage #foryou #viral”. Tell Me - Wonder Girls.","bayarea,foryou,fyp,fypage,fypp,jbeauty,kbeauty,toktokbeauty,viral",2730,89,174,,https://www.tiktok.com/@._dollyiaaa/video/7415019908179791147,,,,,,,,,,
TT0069,7551428252481408263,viralkbeauty,yesstyle,"630 Likes, 53 Comments. TikTok video from YesStyle (@yesstyle): “i’m team both 🤍 btw, ALL skin1004 items are 30% OFF!! 🤩🌟 #yesstyle #skin1004 #koreanskincare #kbeauty”. original sound - YesStyle.","kbeauty,koreanskincare,skin1004,yesstyle",630,53,9,,https://www.tiktok.com/@yesstyle/video/7551428252481408263,,,,,,,,,,
TT0070,7550515781931388215,viralkbeauty,wgmufzbfl6,"66 Likes, TikTok video from Sally (@wgmufzbfl6): “My friends thought I got work done on my face thanks to these Korean beauty tips.. #beautytips #skincaretips #beauty #glowuptips #koreanbeauty #kbeauty #skincare #creatorsearchinsights”. Beauty Tips. original sound - Sally.","beauty,beautytips,creatorsearchinsights,glowuptips,kbeauty,koreanbeauty,skincare,skincaretips",66,11,7,,https://www.tiktok.com/@wgmufzbfl6/video/7550515781931388215,,,,,,,,,,
TT0071,7536535774431382792,viralkbeauty,kus_gu12,"160.9K Likes, 1471 Comments. TikTok video from UGCbyKUSUM💖 (@kus_gu12): “@SKIN1004 US #goviralwithskin1004challenge #tiktokmademebuyit #centella #skin1004 #koreanskincare #kbeauty #skincareroutine”. viva acne lotion milia. Fading my milia in a week?? | Day 1 | Day 3 | ...PULL UP - Wels.","centella,goviralwithskin1004challenge,kbeauty,koreanskincare,skin1004,skincareroutine,tiktokmademebuyit",160900,1471,10000,,https://www.tiktok.com/@kus_gu12/video/7536535774431382792,,,,,,,,,,
TT0072,7494156291150335237,viralkbeauty,charinecheungg,"279.4K Likes, 2318 Comments. TikTok video from Charine Cheung (@charinecheungg): “Discover my updated top 10 favorite Korean skincare products! Perfect for achieving clear skin. #koreanskincare #skincarerecommendations #clearskin”.","clearskin,koreanskincare,skincarerecommendations",279400,2318,14800,,https://www.tiktok.com/@charinecheungg/video/7494156291150335237,,,,,,,,,,
TT0073,7549033553342909751,viralkbeauty,treasurelaurent,"128 Likes, TikTok video from Treasure Laurent (@treasurelaurent): “Trying HERA’s viral lip shine stick it’s Felix approved and I HAD to try it🥰! Which shade is your fav? @HERA (ad) #HERA #HERABEAUTY #sensualtintedshinestick #kbeauty #lipstick”. lip sticks. POV: You Just Found Out 
Felix from Stray Kids lip Secret 👀✨original sound - Treasure Laurent.","hera,herabeauty,kbeauty,lipstick,sensualtintedshinestick",128,4,2,,https://www.tiktok.com/@treasurelaurent/video/7549033553342909751,,,,,,,,,,
TT0074,7211582170383600902,viralkbeauty,skincupid,"74.9K Likes, 220 Comments. TikTok video from Skin Cupid (@skincupid): “Discover the most popular K-Beauty products from Korea, including KAHI Wrinkle Bounce Moisturizing Multi Balm Stick and AESTURA Atobarrier 365 Cream, all available at Skin Cupid! Achieve glowing, hydrated skin with these cult favorites. Shop now at www.skincupid.co.uk. #kbeauty #skincare #glowingskin #skinhydration #cultfavorite #moisturizer”.","aestura,barrierrepair,glassskin,kahi,koreanskincare,popularkbeauty,wonyoung",74900,220,2615,,https://www.tiktok.com/@skincupid/video/7211582170383600902,,,,,,,,,,
TT0075,7508808472105078062,viralkbeauty,tenishaward1,"223.6K Likes, 1786 Comments. TikTok video from Tenisha Ward (@tenishaward1): “Descubre la nueva crema de @medicube para una piel radiante y saludable. ¡No te la pierdas! #new #skincareroutine #medicube #kbeauty”.","browngirl,glow,glowingskin,healthyskin,kbeauty,koreanskincare,medicube,medicubepartner,new,skin,skincareroutine",223600,1786,5762,,https://www.tiktok.com/@tenishaward1/video/7508808472105078062,,,,,,,,,,
TT0076,7551124598687829261,viralkbeauty,amihan1632,"49 Likes, TikTok video from Amihan (@amihan1632): “My friends thought I got work done on my face thanks to these Korean beauty tips.. #beautytips #skincaretips #beauty #glowuptips #koreanbeauty #kbeauty #skincare #creatorsearchinsights”. 原聲 - Amihan.","beauty,beautytips,creatorsearchinsights,glowuptips,kbeauty,koreanbeauty,skincare,skincaretips",49,12,10,,https://www.tiktok.com/@amihan1632/video/7551124598687829261,,,,,,,,,,
TT0077,7213474040726474026,viralkbeauty,yejee.lee,"30.9K Likes, 121 Comments. TikTok video from yej (@yejee.lee): “Discover the best K-beauty products with high ratings and reviews. Explore popular items like face mist, foundations, and lip tints. #koreanskincare #kbeauty #bestsellers”.","bestsellers,clio,cosnori,dalba,kbeauty,koreanbeauty,koreanskincare,oliveyoungaffiliate,oliveyoungkorea,rating,review,romand,toocoolforschool",30900,121,614,,https://www.tiktok.com/@yejee.lee/video/7213474040726474026,,,,,,,,,,
TT0078,7547742399984946462,viralkbeauty,glassskinsecrets_,"5910 Likes, 2775 Comments. TikTok video from Glassskinsecrets_ (@glassskinsecrets_): “Discover the Korean skincare routine for achieving glass skin and revitalizing your complexion. Uncover the truth about aging signs and effective remedies. #kbeauty #koreanbeauty #skincare”.","kbeauty,koreanbeauty,koreanskincare,skincare,skincaretips",5910,2775,910,,https://www.tiktok.com/@glassskinsecrets_/video/7547742399984946462,,,,,,,,,,
TT0079,7246422722010664238,viralkbeauty,yejee.lee,"54K Likes, 133 Comments. TikTok video from yej (@yejee.lee): “Trending Skincare Products in Korea 🤍 OYK=Olive Young Korea and HH=Hwahae. #koreanskincare  #koreanskincareproducts #kbeauty #popularproductsinkorea #skincare #skintok #oliveyoungkorea #hwahae #snature #wellage #torriden #roundlab”. s nature aqua squalane. original sound - yej.","hwahae,kbeauty,koreanskincare,koreanskincareproducts,oliveyoungkorea,popularproductsinkorea,roundlab,skincare,skintok,snature,torriden,wellage",54000,133,623,,https://www.tiktok.com/@yejee.lee/video/7246422722010664238,,,,,,,,,,
TT0080,7549288496523971895,viralkbeauty,kayleepalmaa,"116 Likes, 44 Comments. TikTok video from KP (@kayleepalmaa): “Explora los coloretes pudding pop que son tendencia y transforma tu look con tonos fabulosos. ¡No te los pierdas! #fwee #puddingpot #ultabeauty #kbeauty”.","fwee,kbeauty,puddingpot,ultabeauty,viralmakeup",116,44,4,,https://www.tiktok.com/@kayleepalmaa/video/7549288496523971895,,,,,,,,,,
TT0081,7423526831338294559,viralkbeauty,trishlovesskincare,"188.4K Likes, 1820 Comments. TikTok video from Korean Skincare | Trish Trinh (@trishlovesskincare): “Learn the step-by-step order for flawless skin using Anua products that fade dark spots and hydrate sensitive skin. #kbeauty #koreanskincare #anua #FallDealsForYou”.","acneproneskin,anua,anuacleansingoil,anuatoner,darkspots,dryskin,falldealsforyou,glassskin,hyperpigmentation,kbeauty,koreancleanser,koreanmoisturizer,koreanserum,koreanskincare,koreanskincareproducts,koreanskincareroutine,koreantoner,sensitiveskin",188400,1820,29700,,https://www.tiktok.com/@trishlovesskincare/video/7423526831338294559,,,,,,,,,,
TT0082,7467584114074324232,viralkbeauty,goldapple_me,"2362 Likes, 21 Comments. TikTok video from Gold Apple Middle East (@goldapple_me): “Explore The Whoo's royal skincare and makeup collections at Gold Apple in Qatar. Experience beauty rituals fit for an Empress! #thewhoo #koreanskincare #goldapple”.","goldapple,kbeauty,koreanskincare,skincarehaul,skincaretok,thewhoo",2362,21,167,,https://www.tiktok.com/@goldapple_me/video/7467584114074324232,,,,,,,,,,
